,product_url,scraping_date,scraping_time,title,presentation,full_price,final_price
20,https://www.drogueriascolsubsidio.com/esparadrapo-impermeable-blanco-50mm-x-3m-nexcare-7891040090570/p,2021-10-04,18:22:12,ESPARADRAPO IMPERMEABLE BLANCO 50MM X 3M NEXCARE,UNIDAD,0,13350.0
21,https://www.drogueriascolsubsidio.com/benzirin-forte-ad-03--spray-bucal-7702057011529/p,2021-10-04,18:22:12,BENZIRIN FORTE AD 0.3 % SPRAY BUCAL,FRASCO X 120 ML,0,34750.0
22,https://www.drogueriascolsubsidio.com/microdacyn-60-solucion-limpieza-piel-7502273993377/p,2021-10-04,18:22:12,MICRODACYN 60 SOLUCION LIMPIEZA PIEL,FRASCO X 120 ML,0,40750.0
23,https://www.drogueriascolsubsidio.com/limonato-biocarbonato-limon-tableta-masticable-7709897940965/p,2021-10-04,18:22:12,LIMONATO BIOCARBONATO + LIMÓN TABLETA MASTICABLE,SOBRE X 8 TAB,0,3500.0
24,https://www.drogueriascolsubsidio.com/bremiel-2-50mg5ml-jarabe-pediatrico-7707173600084/p,2021-10-04,18:22:12,BREMIEL-2 50MG/5ML JARABE PEDIATRICO,FRASCO X 120 ML,0,31400.0
25,https://www.drogueriascolsubsidio.com/hidranta-zinc-75-meq-solucion-oral-solucion-uva-7703454123051/p,2021-10-04,18:22:12,HIDRANTA ZINC 75 MEQ SOLUCION ORAL SOLUCION UVA,FRASCO X 500 ML,0,8750.0
26,https://www.drogueriascolsubsidio.com/quirucidal-solucion-topica-7707183770586/p,2021-10-04,18:22:12,QUIRUCIDAL SOLUCIÓN TÓPICA,FRASCO X 120ML,0,6864.0
27,https://www.drogueriascolsubsidio.com/ibuflash-migran-capsula-blanda-7702057696092/p,2021-10-04,18:22:12,IBUFLASH MIGRAN CAPSULA BLANDA,CAJA X 8 CAP,0,13200.0
28,https://www.drogueriascolsubsidio.com/7707270363738protexalgodon-curas-gasas-y-vendasmedicamentosgasa-aseptica-1x5-yardas-medispogasas-gaza-gazas-compresas-esteriles-compresa-compresas-7707270363738/p,2021-10-04,18:22:12,GASA ASEPTICA 1X5 YARDAS MEDISPO,UNIDAD,0,7200.0
29,https://www.drogueriascolsubsidio.com/allerzitina-065-spray-nasal-7702870099810/p,2021-10-04,18:22:12,ALLERZITINA 0.65% SPRAY NASAL,FRASCO X 30 ML,0,24250.0
30,https://www.drogueriascolsubsidio.com/venda-elastica-medispo-3x5-yardas-7707270363608/p,2021-10-04,18:22:12,VENDA ELASTICA MEDISPO 3X5 YARDAS,UNIDAD,0,1750.0
31,https://www.drogueriascolsubsidio.com/lumbal-max-tableta-recubierta-7702870150160/p,2021-10-04,18:22:12,LUMBAL MAX TABLETA RECUBIERTA,CAJA X 12 TAB,0,17600.0
32,https://www.drogueriascolsubsidio.com/leche-de-magnesia-phillips-menta-7502253072900/p,2021-10-04,18:22:12,LECHE DE MAGNESIA PHILLIPS MENTA,FRASCO X 120 ML,0,6150.0
33,https://www.drogueriascolsubsidio.com/dioxogen-360--solucion-7702560000027/p,2021-10-04,18:22:12,DIOXOGEN 3.60 % SOLUCION,FRASCO X 120 ML,0,4450.0
34,https://www.drogueriascolsubsidio.com/noraver-gripa-capsula-dura-7702057165338/p,2021-10-04,18:22:12,NORAVER GRIPA CAPSULA DURA,CAJA X 8 CAP,0,11600.0
35,https://www.drogueriascolsubsidio.com/pax-caliente-noche-granulado-sabor-panela-limon-7706263200647/p,2021-10-04,18:22:12,PAX CALIENTE NOCHE GRANULADO SABOR PANELA-LIMON,CAJA X 6 SOB,0,11800.0
36,https://www.drogueriascolsubsidio.com/advil-fast-gel-200mg-capsula-blanda-7702132004408/p,2021-10-04,18:22:12,ADVIL FAST-GEL 200MG CÁPSULA BLANDA,CAJA X 10 CAP,0,7000.0
37,https://www.drogueriascolsubsidio.com/bisbacter-262-mg-tableta-masticable-7702870004449/p,2021-10-04,18:22:12,BISBACTER 262 MG TABLETA MASTICABLE,BLISTER X 6 TAB,0,9731.0
38,https://www.drogueriascolsubsidio.com/pax-forte-capsula-blanda-7703202200676/p,2021-10-04,18:22:12,PAX FORTE CAPSULA BLANDA,CAJA X 10 CAP,0,17050.0
39,https://www.drogueriascolsubsidio.com/tonimer-spray-soft-8033224818207/p,2021-10-04,18:22:12,TONIMER SPRAY SOFT,FRASCO X 125 ML,68200.0,54560.0
40,https://www.drogueriascolsubsidio.com/bucoseptol-n-tableta-bucal-miel-limon-7706142220513/p,2021-10-04,18:22:12,BUCOSEPTOL N TABLETA BUCAL MIEL-LIMON,CAJA X 10 TAB,0,9050.0
41,https://www.drogueriascolsubsidio.com/hidranta-30-meq-solucion-oral-coco-7703454122771/p,2021-10-04,18:22:12,HIDRANTA 30 MEQ SOLUCION ORAL COCO,FRASCO X 500 ML,0,9050.0
42,https://www.drogueriascolsubsidio.com/vaselina-pura-usp-7707231002829/p,2021-10-04,18:22:12,VASELINA PURA USP,CAJA X 50 G,0,2400.0
43,https://www.drogueriascolsubsidio.com/vaselina-pura-usp-7707231002270/p,2021-10-04,18:22:12,VASELINA PURA USP,POTE X 460 G,0,8750.0
44,https://www.drogueriascolsubsidio.com/multiflora-plus-capsula-5027314503701/p,2021-10-04,18:22:12,MULTIFLORA PLUS CAPSULA,CAJA X 30 CAP,119750.0,95800.0
45,https://www.drogueriascolsubsidio.com/multiflora-1-g-polvo-5027314503671/p,2021-10-04,18:22:12,MULTIFLORA 1 G POLVO,CAJA X 14 SACHET,89300.0,71440.0
46,https://www.drogueriascolsubsidio.com/noraver-solucion-bucal-cereza-7702057049782/p,2021-10-04,18:22:12,NORAVER SOLUCIÓN BUCAL CEREZA,FRASCO X 120ML,0,25350.0
47,https://www.drogueriascolsubsidio.com/aceite-ricino-7707231003246/p,2021-10-04,18:22:12,ACEITE RICINO,FRASCO X 250 ML,0,8900.0
48,https://www.drogueriascolsubsidio.com/sulfato-de-magnesia-7707231002102/p,2021-10-04,18:22:12,SULFATO DE MAGNESIA,CAJA X 400 G,0,2800.0
49,https://www.drogueriascolsubsidio.com/multiflora-plus-capsula-5027314503718/p,2021-10-04,18:22:12,MULTIFLORA PLUS CAPSULA,CAJA X 10 CAP,66400.0,53120.0
50,https://www.drogueriascolsubsidio.com/multiflora-1-g-polvo-5027314503688/p,2021-10-04,18:22:12,MULTIFLORA 1 G POLVO,CAJA X 6 SACHET,53600.0,42880.0
51,https://www.drogueriascolsubsidio.com/gaviscon-doble-accion-sachet-sabor-menta-7702626211770/p,2021-10-04,18:22:12,GAVISCON DOBLE ACCION SACHET SABOR MENTA,CAJA X 12 SACHET,0,25400.0
52,https://www.drogueriascolsubsidio.com/gasa-no-tejida-esteril-4x4-pulgadas-7707228364619/p,2021-10-04,18:22:12,GASA NO TEJIDA ESTERIL 4X4 PULGADAS,CAJA X 24 UN,0,9150.0
53,https://www.drogueriascolsubsidio.com/gasa-no-tejida-esteril-3x3-pulgadas-7707228360475/p,2021-10-04,18:22:12,GASA NO TEJIDA ESTERIL 3X3 PULGADAS,CAJA X 12 SOB,0,7200.0
54,https://www.drogueriascolsubsidio.com/7702057073930tecnoquimicasbienestar-digestivomedicamentosleche-de-magnesia-mkmagnesio-hidroxido-7702057073930/p,2021-10-04,18:22:12,LECHE DE MAGNESIA MK,FRASCO X 120 ML,0,5500.0
55,https://www.drogueriascolsubsidio.com/gasa-tejida-esteril-3x3-pulgadas-7707228360543/p,2021-10-04,18:22:12,GASA TEJIDA ESTERIL 3X3 PULGADAS,CAJA X 6 SOB,0,7700.0
56,https://www.drogueriascolsubsidio.com/alcohol-antiseptico-mk-7702057075101/p,2021-10-04,18:22:12,ALCOHOL ANTISEPTICO MK,FRASCO X 700 ML,0,5200.0
57,https://www.drogueriascolsubsidio.com/oferta-alka-seltzer-tableta-efervescente-precio-especial-7702123006763/p,2021-10-04,18:22:12,OFERTA ALKA-SELTZER TABLETA EFERVESCENTE PRECIO ESPECIAL,CAJA X 14 TAB,13100.0,10480.0
58,https://www.drogueriascolsubsidio.com/oferta-alka-seltzer-tableta-efervescente-precio-especial-7702123006763/p,2021-10-04,18:22:12,OFERTA ALKA-SELTZER TABLETA EFERVESCENTE PRECIO ESPECIAL,CAJA X 14 TAB,13100.0,10480.0
59,https://www.drogueriascolsubsidio.com/oferta-algodon-mk-pomos-gratis-algodon-x-20g-7702057079352/p,2021-10-04,18:22:12,OFERTA ALGODÓN MK POMOS GRATIS ALGODÓN X 20G,BOLSA X 60 G,0,2580.0
60,https://www.drogueriascolsubsidio.com/oferta-vick-vaporub-50gramos-unguento-7500435151184/p,2021-10-04,18:22:12,OFERTA-VICK VAPORUB 50GRAMOS UNGUENTO,FRASCO X 50 G,0,22450.0
61,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-maracuya-7501125184864/p,2021-10-04,18:22:12,ELECTROLIT SOLUCIÓN ORAL MARACUYA,FRASCO X 625 ML,6400.0,5248.0
62,https://www.drogueriascolsubsidio.com/pax-dia-granulado-7706263200616/p,2021-10-04,18:22:12,PAX DIA GRANULADO,BLISTER X 1 UN,0,1908.0
63,https://www.drogueriascolsubsidio.com/bonfiest-plus-polvo-efervescente-7702057802431/p,2021-10-04,18:22:12,BONFIEST PLUS POLVO EFERVESCENTE,CAJA X 6 SOB,0,15050.0
64,https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-uva-solucion-oral-7702057013547/p,2021-10-04,18:22:12,HIDRAPLUS 45 MEQ CON ZINC UVA SOLUCION ORAL,CAJA X 4 SOB,0,11300.0
65,https://www.drogueriascolsubsidio.com/7707270363615protexalgodon-curas-gasas-y-vendasmedicamentosvenda-elastica-medispo-4x5-yardas-7707270363615/p,2021-10-04,18:22:12,VENDA ELASTICA MEDISPO 4X5 YARDAS,UNIDAD,0,2050.0
66,https://www.drogueriascolsubsidio.com/venda-elastica-color-piel-6x5-yardas-7707228360765/p,2021-10-04,18:22:12,VENDA ELASTICA COLOR PIEL 6X5 YARDAS,UNIDAD,0,4900.0
67,https://www.drogueriascolsubsidio.com/x-ray-gel-topico-650240000027/p,2021-10-04,18:22:12,XRAY GEL INFLAMACIÓN 30 G,TUBO X 30 G,0,20050.0
68,https://www.drogueriascolsubsidio.com/esparadrapo-medical-tape-carrete-rollo-4x5-yardas-7707228410095/p,2021-10-04,18:22:12,ESPARADRAPO MEDICAL TAPE CARRETE ROLLO 4X5 YARDAS,UNIDAD,0,15200.0
69,https://www.drogueriascolsubsidio.com/pepsamar-plus-suspension-oral-7706263003026/p,2021-10-04,18:22:12,PEPSAMAR PLUS SUSPENSION ORAL,FRASCO X 150 ML,0,16850.0
70,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-uva-7501125176548/p,2021-10-04,18:22:12,ELECTROLIT SOLUCIÓN ORAL UVA,FRASCO X 625 ML,6400.0,5248.0
71,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-fresa-kiwi-7501125176531/p,2021-10-04,18:22:12,ELECTROLIT SOLUCIÓN ORAL FRESA-KIWI,FRASCO X 625 ML,6400.0,5248.0
72,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-naranja-mandarina-7501125176500/p,2021-10-04,18:22:12,ELECTROLIT SOLUCIÓN ORAL NARANJA-MANDARINA,FRASCO X 625 ML,6400.0,5248.0
73,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-fresa-7501125176470/p,2021-10-04,18:22:12,ELECTROLIT SOLUCIÓN ORAL FRESA,FRASCO X 625 ML,6400.0,5248.0
74,https://www.drogueriascolsubsidio.com/electrolit-manzana-suero-rehidratante-solucion-7501125176494/p,2021-10-04,18:22:12,ELECTROLIT MANZANA SUERO REHIDRATANTE SOLUCIÓN,FRASCO X 625 ML,6400.0,5248.0
75,https://www.drogueriascolsubsidio.com/nene-dent-gotas-7702418000414/p,2021-10-04,18:22:12,NENE-DENT GOTAS,FRASCO X 10 ML,0,19800.0
76,https://www.drogueriascolsubsidio.com/ibuflash-ultra-forte-400-mg65-mg-capsula-blanda-7702057931094/p,2021-10-04,18:22:12,IBUFLASH ULTRA FORTE 400 MG/65 MG CAPSULA BLANDA,CAJA X 8 CAP,0,11750.0
77,https://www.drogueriascolsubsidio.com/sevedol-tense-tableta-recubierta-7702870072899/p,2021-10-04,18:22:12,SEVEDOL TENSE TABLETA RECUBIERTA,CAJA X 12 TAB,0,17750.0
78,https://www.drogueriascolsubsidio.com/cureband-cinta-quirurgica-microporoso-blanco-1-x-5-yardas-7702057644611/p,2021-10-04,18:22:12,CUREBAND CINTA QUIRURGICA MICROPOROSO BLANCO 1 X 5 YARDAS,UNIDAD,0,18850.0
79,https://www.drogueriascolsubsidio.com/noxpirin-plus-capsula-dura-7707355053349/p,2021-10-04,18:22:12,NOXPIRIN PLUS CAPSULA DURA,CAJA X 6 CAP,6350.0,5397.0
80,https://www.drogueriascolsubsidio.com/noxpirin-quickgels-capsula-blanda-7707355054315/p,2021-10-04,18:22:12,NOXPIRIN QUICKGELS CÁPSULA BLANDA,CAJA X 10 CAPSULAS,0,16100.0
81,https://www.drogueriascolsubsidio.com/durafex-250-mg-capsula-blanda-7702057100179/p,2021-10-04,18:22:12,DURAFEX 250 MG CAPSULA BLANDA,BLISTER X 2 CAP,0,3411.0
82,https://www.drogueriascolsubsidio.com/7707270363196protexalgodon-curas-gasas-y-vendasmedicamentosvenda-elastica-medispo-2x5-yardas-7707270363196/p,2021-10-04,18:22:12,VENDA ELASTICA MEDISPO 2X5 YARDAS,UNIDAD,0,1400.0
83,https://www.drogueriascolsubsidio.com/enterogermina-plus-suspension-oral-7702771001561/p,2021-10-04,18:22:12,ENTEROGERMINA PLUS SUSPENSION ORAL,FRASCO X 5 ML,59200.0,47360.0
84,https://www.drogueriascolsubsidio.com/gaviscon-doble-accion-suspension-oral-sabor-menta-7702626211794/p,2021-10-04,18:22:12,GAVISCON DOBLE ACCION SUSPENSION ORAL SABOR MENTA,FRASCO X 300 ML,60100.0,48080.0
85,https://www.drogueriascolsubsidio.com/benzirin-verde-015-g-spray-bucal-7702057018054/p,2021-10-04,18:22:12,BENZIRIN VERDE 0.15 G SPRAY BUCAL,FRASCO X 120 ML,0,40400.0
86,https://www.drogueriascolsubsidio.com/gaviscon-doble-accion-suspension-oral-sabor-menta-7702626211794/p,2021-10-04,18:22:12,GAVISCON DOBLE ACCION SUSPENSION ORAL SABOR MENTA,FRASCO X 300 ML,60100.0,48080.0
87,https://www.drogueriascolsubsidio.com/benzirin-verde-015-g-spray-bucal-7702057018054/p,2021-10-04,18:22:12,BENZIRIN VERDE 0.15 G SPRAY BUCAL,FRASCO X 120 ML,0,40400.0
88,https://www.drogueriascolsubsidio.com/bonfiest-plus-polvo-efervescente-7702057841256/p,2021-10-04,18:22:12,BONFIEST PLUS POLVO EFERVESCENTE,BLISTER X 1 UN,0,2522.0
89,https://www.drogueriascolsubsidio.com/fluzetrin-f-capsula-blanda-7703889155313/p,2021-10-04,18:22:12,FLUZETRIN F CAPSULA BLANDA,CAJA X 10 CAP,0,27250.0
90,https://www.drogueriascolsubsidio.com/benzirin-verde-3mg-tableta-masticable-sabor-eucalipto-7702057012397/p,2021-10-04,18:22:12,BENZIRIN VERDE 3MG TABLETA MASTICABLE SABOR EUCALIPTO,CAJA X 12 TAB,0,19350.0
91,https://www.drogueriascolsubsidio.com/voltaren-emulgel-forte-232--7441145402374/p,2021-10-04,18:22:12,VOLTAREN EMULGEL FORTE 2.32 %,TUBO X 100 G,67400.0,53920.0
92,https://www.drogueriascolsubsidio.com/cureband-cinta-quirurgica-microporoso-piel-1-x-5-yardas-7702057644659/p,2021-10-04,18:22:12,CUREBAND CINTA QUIRURGICA MICROPOROSO PIEL 1 X 5 YARDAS,UNIDAD,0,17200.0
93,https://www.drogueriascolsubsidio.com/colik-teens-200-mg-tableta-recubierta-7702870337790/p,2021-10-04,18:22:12,COLIK TEENS 200 MG TABLETA RECUBIERTA,CAJA X 5 TAB,0,4850.0
94,https://www.drogueriascolsubsidio.com/advil-children-uva-tableta-masticable-7702132011642/p,2021-10-04,18:22:12,ADVIL CHILDREN UVA TABLETA MASTICABLE,CAJA X 12 TAB,0,15600.0
95,https://www.drogueriascolsubsidio.com/dristancito-nf-ninos-tableta-masticable-7702132011529/p,2021-10-04,18:22:12,DRISTANCITO NF NIÑOS TABLETA MASTICABLE,CAJA X 6 TAB,0,15700.0
96,https://www.drogueriascolsubsidio.com/parche-leon-hansaplast-7702003459016/p,2021-10-04,18:22:12,PARCHE LEON HANSAPLAST,UNIDAD,0,11050.0
97,https://www.drogueriascolsubsidio.com/7702003009723curas-coverplast-standard-resistentes-al-aguamedicamentosalgodon-curas-gasas-y-vendasbsn-medicalcura-curita-curitas-banda-banditas-tirita-adhesiva-7702003009723/p,2021-10-04,18:22:12,CURAS COVERPLAST STANDARD RESISTENTES AL AGUA,CAJA X 20 UN,0,6150.0
98,https://www.drogueriascolsubsidio.com/apronax-275-mg-tableta-recubierta-7702123005490/p,2021-10-04,18:22:12,APRONAX 275 MG TABLETA RECUBIERTA,CAJA X 8 TAB,0,12800.0
99,https://www.drogueriascolsubsidio.com/asawin-pediatrico-100-mg-tableta-7706263001206/p,2021-10-04,18:22:12,ASAWIN PEDIATRICO 100 MG TABLETA,BLISTER X 10 TAB,0,3710.0
100,https://www.drogueriascolsubsidio.com/cinta-cure-band-microporoso-piel-1x5-yardas-7702136640329/p,2021-10-04,18:22:12,CINTA CURE BAND MICROPOROSO PIEL 1X5 YARDAS,UNIDAD,0,17450.0
101,https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-solucion-oral-manzana-7702057013110/p,2021-10-04,18:22:12,HIDRAPLUS 45 MEQ CON ZINC SOLUCION ORAL MANZANA,FRASCO X 400 ML,0,8050.0
102,https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-solucion-oral-fresa-7702057013073/p,2021-10-04,18:22:12,HIDRAPLUS 45 MEQ CON ZINC SOLUCION ORAL FRESA,FRASCO X 400 ML,0,8100.0
103,https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-solucion-oral-uva-7702057013066/p,2021-10-04,18:22:12,HIDRAPLUS 45 MEQ CON ZINC SOLUCION ORAL UVA,FRASCO X 400 ML,0,8000.0
104,https://www.drogueriascolsubsidio.com/locion-de-benjui-7707012300830/p,2021-10-04,18:22:12,LOCION DE BENJUI,FRASCO X 30 ML,0,4750.0
105,https://www.drogueriascolsubsidio.com/benzirin-verde-solucion-bucal-7702057017965/p,2021-10-04,18:22:12,BENZIRIN VERDE SOLUCIÓN BUCAL,FRASCO X 120ML,0,27700.0
106,https://www.drogueriascolsubsidio.com/pedialyte-max-60-con-zinc-uva-solucion-oral-7501033957376/p,2021-10-04,18:22:12,PEDIALYTE MAX 60 CON ZINC UVA SOLUCION ORAL,FRASCO X 500 ML,6450.0,5482.0
107,https://www.drogueriascolsubsidio.com/pedialyte-30-meq-con-zinc-cereza-solucion-oral-7501033959967/p,2021-10-04,18:22:12,PEDIALYTE 30 MEQ CON ZINC CEREZA SOLUCION ORAL,FRASCO X 500 ML,6300.0,5355.0
108,https://www.drogueriascolsubsidio.com/vick-vaporub-unguento-topico-7500435107013/p,2021-10-04,18:22:12,VICK VAPORUB UNGUENTO TOPICO,FRASCO X 50 G,0,15650.0
109,https://www.drogueriascolsubsidio.com/7707397791056-glaxo-consumer-healthcare-garganta-mebucaina-forte-tableta-bucal-sabor-mentagripa-dolor-de-garganta-dolorcetilpiridinio-cloruro-benoxinato-clorhidrato-7707397791056/p,2021-10-04,18:22:12,MEBUCAINA FORTE TABLETA BUCAL SABOR MENTA,CAJA X 10 TAB,0,11950.0
110,https://www.drogueriascolsubsidio.com/oferta-gaviscon-doble-accion-menta-suspension-precio-especial-7707733973269/p,2021-10-04,18:22:12,OFERTA GAVISCON DOBLE ACCIÓN MENTA SUSPENSIÓN PRECIO ESPECIAL,CAJA X 24 SOB,0,44400.0
111,https://www.drogueriascolsubsidio.com/cura-leukoplast-estandar-color-piel-7707331803722/p,2021-10-04,18:22:12,CURA LEUKOPLAST ESTANDAR COLOR PIEL,CAJA X 10 UN,0,2000.0
112,https://www.drogueriascolsubsidio.com/oferta-leche-magnesia-original-precio-especial-7707859320954/p,2021-10-04,18:22:12,OFERTA LECHE MAGNESIA ORIGINAL PRECIO ESPECIAL,FRASCO X 360 ML,0,19150.0
113,https://www.drogueriascolsubsidio.com/pedialyte-max-60-con-zinc-solucion-oral-fresa-7501033961557/p,2021-10-04,18:22:12,PEDIALYTE MAX 60 CON ZINC SOLUCIÓN ORAL FRESA,FCO X 500ML,6650.0,5652.0
114,https://www.drogueriascolsubsidio.com/oferta-leche-magnesia-original-precio-especial-7707859320954/p,2021-10-04,18:22:12,OFERTA LECHE MAGNESIA ORIGINAL PRECIO ESPECIAL,FRASCO X 360 ML,0,19150.0
115,https://www.drogueriascolsubsidio.com/pedialyte-max-60-con-zinc-solucion-oral-fresa-7501033961557/p,2021-10-04,18:22:12,PEDIALYTE MAX 60 CON ZINC SOLUCIÓN ORAL FRESA,FCO X 500ML,6650.0,5652.0
116,https://www.drogueriascolsubsidio.com/dolex-gripa-tableta-7451079001543/p,2021-10-04,18:22:12,DOLEX GRIPA TABLETA,CAJA X 12 TAB,0,11550.0
117,https://www.drogueriascolsubsidio.com/dolex-activgel-500mg-capsula-blanda-7703363006100/p,2021-10-04,18:22:12,DOLEX ACTIVGEL 500MG CÁPSULA BLANDA,FRASCO X 24 CAP,0,25750.0
118,https://www.drogueriascolsubsidio.com/nasogel-gel-spray-705928045309/p,2021-10-04,18:22:12,NASOGEL GEL SPRAY,FRASCO X 30 ML,64650.0,51720.0
119,https://www.drogueriascolsubsidio.com/hydro-solution-solucion-limpiadora-7702057707620/p,2021-10-04,18:22:12,HYDRO SOLUTION SOLUCION LIMPIADORA,FRASCO X 360 ML,0,33550.0
120,https://www.drogueriascolsubsidio.com/dolex-ninos-suspension-oral-7501043130769/p,2021-10-04,18:22:12,DOLEX NIÑOS SUSPENSIÓN ORAL,FRASCO X 120 ML,0,17750.0
121,https://www.drogueriascolsubsidio.com/pastillas-vick-drops-cereza-7501001305758/p,2021-10-04,18:22:12,PASTILLAS VICK DROPS CEREZA,SOBRE X 5 UND,0,1800.0
122,https://www.drogueriascolsubsidio.com/lasonil-active-gel-7707351592873/p,2021-10-04,18:22:12,LASONIL ACTIVE GEL,TUBO X 30 G,0,40300.0
123,https://www.drogueriascolsubsidio.com/cinta-microporosa-supreme-piel-12x5-yardas-7707270369471/p,2021-10-04,18:22:12,CINTA MICROPOROSA SUPREME PIEL 1/2X5 YARDAS,UNIDAD,0,1600.0
124,https://www.drogueriascolsubsidio.com/cinta-microporosa-supreme-piel-1x5-yardas-7707270368528/p,2021-10-04,18:22:12,CINTA MICROPOROSA SUPREME PIEL 1X5 YARDAS,UNIDAD,0,3450.0
125,https://www.drogueriascolsubsidio.com/micropore-piel-48mm-x-5m-7702098036062/p,2021-10-04,18:22:12,MICROPORE PIEL 48MM X 5M,UNIDAD,55650.0,44520.0
126,https://www.drogueriascolsubsidio.com/kids-acetaminofen-100-mgml-solucion-oral-7705959885458/p,2021-10-04,18:22:12,KIDS ACETAMINOFEN 100 MG/ML SOLUCION ORAL,FRASCO X 30 ML,0,8250.0
