product_url,category_url,scraping_date,scraping_time,title,presentation,full_price,final_price
https://www.drogueriascolsubsidio.com/7707270363738protexalgodon-curas-gasas-y-vendasmedicamentosgasa-aseptica-1x5-yardas-medispogasas-gaza-gazas-compresas-esteriles-compresa-compresas-7707270363738/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GASA ASEPTICA 1X5 YARDAS MEDISPO,UNIDAD,0,7200.0
https://www.drogueriascolsubsidio.com/noxpirin-quickgels-capsula-blanda-7707355054315/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,NOXPIRIN QUICKGELS CÁPSULA BLANDA,CAJA X 10 CAPSULAS,0,16100.0
https://www.drogueriascolsubsidio.com/durafex-250-mg-capsula-blanda-7702057100179/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,DURAFEX 250 MG CAPSULA BLANDA,BLISTER X 2 CAP,0,3381.0
https://www.drogueriascolsubsidio.com/multiflora-plus-capsula-5027314503718/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,MULTIFLORA PLUS CAPSULA,CAJA X 10 CAP,66400.0,46480.0
https://www.drogueriascolsubsidio.com/analper-grip-tableta-7703763995356/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ANALPER GRIP TABLETA,CAJA X 10 TAB,0,14150.0
https://www.drogueriascolsubsidio.com/benzirin-verde-solucion-bucal-7702057017965/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,BENZIRIN VERDE SOLUCIÓN BUCAL,FRASCO X 120ML,0,27700.0
https://www.drogueriascolsubsidio.com/venda-elastica-color-piel-5x5-yardas-7707228360758/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VENDA ELASTICA COLOR PIEL 5X5 YARDAS,UNIDAD,0,3550.0
https://www.drogueriascolsubsidio.com/venda-elastica-color-piel-3x5-yardas-7707228360734/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VENDA ELASTICA COLOR PIEL 3X5 YARDAS,UNIDAD,0,2200.0
https://www.drogueriascolsubsidio.com/venda-elastica-color-piel-2x5-yardas-7707228360727/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VENDA ELASTICA COLOR PIEL 2X5 YARDAS,UNIDAD,0,1450.0
https://www.drogueriascolsubsidio.com/venda-elastica-color-piel-4x5-yardas-7707228360741/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VENDA ELASTICA COLOR PIEL 4X5 YARDAS,UNIDAD,0,2950.0
https://www.drogueriascolsubsidio.com/advil-children-uva-tableta-masticable-7702132011642/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ADVIL CHILDREN UVA TABLETA MASTICABLE,CAJA X 12 TAB,0,16200.0
https://www.drogueriascolsubsidio.com/parche-leon-hansaplast-7702003459016/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,PARCHE LEON HANSAPLAST,UNIDAD,0,11050.0
https://www.drogueriascolsubsidio.com/pedialyte-30-meq-con-zinc-cereza-solucion-oral-7501033959967/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,PEDIALYTE 30 MEQ CON ZINC CEREZA SOLUCION ORAL,FRASCO X 500 ML,6300.0,5355.0
https://www.drogueriascolsubsidio.com/alcohol-antiseptico-jgb-solucion-topica-7702560009525/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ALCOHOL ANTISÉPTICO JGB SOLUCIÓN TÓPICA,BOTELLA X 700 ML,0,5200.0
https://www.drogueriascolsubsidio.com/gastrofast-advance-suspension-oral-menta-7702057803278/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GASTROFAST ADVANCE SUSPENSIÓN ORAL MENTA,CAJA X 10 SOB,0,21250.0
https://www.drogueriascolsubsidio.com/nene-dent-gotas-7702418000414/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,NENE-DENT GOTAS,FRASCO X 10 ML,0,19800.0
https://www.drogueriascolsubsidio.com/yodosalil-sport-crema-topica-7702057058203/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,YODOSALIL SPORT CREMA TOPICA,TUBO X 30 G,0,15400.0
https://www.drogueriascolsubsidio.com/oferta-algodon-jgb-gratis-algodon-bolsa-x-50g-7702560029431/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,OFERTA ALGODON JGB GRATIS ALGODON BOLSA X 50G,BOLSA X 100 G,0,5800.0
https://www.drogueriascolsubsidio.com/gastrofast-advance-suspension-oral-menta-7702057804503/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GASTROFAST ADVANCE SUSPENSION ORAL MENTA,FRASCO X 240,0,46700.0
https://www.drogueriascolsubsidio.com/vaselina-pura-7707333770404/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VASELINA PURA,POTE X 460 G,0,12100.0
https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-lima-limon-7501125176487/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ELECTROLIT SOLUCIÓN ORAL LIMA-LIMÓN,FRASCO X 625 ML,6550.0,5371.0
https://www.drogueriascolsubsidio.com/advil-children-suspension-oral-7702132009748/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ADVIL CHILDREN SUSPENSIÓN ORAL,FRASCO X 100 ML,0,22400.0
https://www.drogueriascolsubsidio.com/advil-children-suspension-oral-7702132009731/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ADVIL CHILDREN SUSPENSIÓN ORAL,FRASCO X 60 ML,0,15400.0
https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-coco-7501125176456/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ELECTROLIT SOLUCIÓN ORAL COCO,FRASCO X 625 ML,6400.0,5248.0
https://www.drogueriascolsubsidio.com/bisolvon-tos-seca-jarabe-sabor-vainilla-7703202221381/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,BISOLVON TOS SECA JARABE SABOR VAINILLA,FRASCO X 120 ML,25050.0,20040.0
https://www.drogueriascolsubsidio.com/advil-fem-400-mg65-mg-tableta-recubierta-7702132011406/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ADVIL FEM 400 MG/65 MG TABLETA RECUBIERTA,CAJA X 10 TAB,0,15550.0
https://www.drogueriascolsubsidio.com/sinus-rinse-solucion-nasal-aerosol-705928001008/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,SINUS RINSE SOLUCION NASAL AEROSOL,FRASCO X 240 ML,94250.0,80112.0
https://www.drogueriascolsubsidio.com/sinus-rinse-solucion-nasal-aerosol-705928001008/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,SINUS RINSE SOLUCION NASAL AEROSOL,FRASCO X 240 ML,94250.0,80112.0
https://www.drogueriascolsubsidio.com/nexcare-3m-curas-estandar-7702098038905/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,NEXCARE 3M CURAS ESTANDAR,CAJA X 10 UN,0,1100.0
https://www.drogueriascolsubsidio.com/benzirin-forte-ad-03--spray-bucal-7702057011529/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,BENZIRIN FORTE AD 0.3 % SPRAY BUCAL,FRASCO X 120 ML,0,34750.0
https://www.drogueriascolsubsidio.com/microdacyn-60-solucion-limpieza-piel-7502273993377/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,MICRODACYN 60 SOLUCION LIMPIEZA PIEL,FRASCO X 120 ML,0,40750.0
https://www.drogueriascolsubsidio.com/limonato-biocarbonato-limon-tableta-masticable-7709897940965/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,LIMONATO BIOCARBONATO + LIMÓN TABLETA MASTICABLE,SOBRE X 8 TAB,0,3500.0
https://www.drogueriascolsubsidio.com/bremiel-2-50mg5ml-jarabe-pediatrico-7707173600084/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,BREMIEL-2 50MG/5ML JARABE PEDIATRICO,FRASCO X 120 ML,0,33400.0
https://www.drogueriascolsubsidio.com/hidranta-zinc-75-meq-solucion-oral-solucion-uva-7703454123051/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,HIDRANTA ZINC 75 MEQ SOLUCION ORAL SOLUCION UVA,FRASCO X 500 ML,0,8750.0
https://www.drogueriascolsubsidio.com/quirucidal-solucion-topica-7707183770586/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,QUIRUCIDAL SOLUCIÓN TÓPICA,FRASCO X 120ML,0,6864.0
https://www.drogueriascolsubsidio.com/ibuflash-migran-capsula-blanda-7702057696092/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,IBUFLASH MIGRAN CAPSULA BLANDA,CAJA X 8 CAP,0,13200.0
https://www.drogueriascolsubsidio.com/durafex-250-mg-capsula-blanda-7702057102463/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,DURAFEX 250 MG CAPSULA BLANDA,CAJA X 6 CAP,0,9600.0
https://www.drogueriascolsubsidio.com/lumbal-max-tableta-recubierta-7702870150160/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,LUMBAL MAX TABLETA RECUBIERTA,CAJA X 12 TAB,0,17600.0
https://www.drogueriascolsubsidio.com/dioxogen-360--solucion-7702560000027/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,DIOXOGEN 3.60 % SOLUCION,FRASCO X 120 ML,0,4450.0
https://www.drogueriascolsubsidio.com/leche-de-magnesia-phillips-menta-7502253072900/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,LECHE DE MAGNESIA PHILLIPS MENTA,FRASCO X 120 ML,0,6150.0
https://www.drogueriascolsubsidio.com/pax-caliente-noche-granulado-sabor-panela-limon-7706263200647/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,PAX CALIENTE NOCHE GRANULADO SABOR PANELA-LIMON,CAJA X 6 SOB,0,11750.0
https://www.drogueriascolsubsidio.com/noraver-gripa-capsula-dura-7702057165338/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,NORAVER GRIPA CAPSULA DURA,CAJA X 8 CAP,0,11600.0
https://www.drogueriascolsubsidio.com/advil-fast-gel-200mg-capsula-blanda-7702132004408/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ADVIL FAST-GEL 200MG CÁPSULA BLANDA,CAJA X 10 CAP,0,7000.0
https://www.drogueriascolsubsidio.com/bisbacter-262-mg-tableta-masticable-7702870004449/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,BISBACTER 262 MG TABLETA MASTICABLE,BLISTER X 6 TAB,0,9731.0
https://www.drogueriascolsubsidio.com/bucoseptol-n-tableta-bucal-miel-limon-7706142220513/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,BUCOSEPTOL N TABLETA BUCAL MIEL-LIMON,CAJA X 10 TAB,0,9050.0
https://www.drogueriascolsubsidio.com/hidranta-30-meq-solucion-oral-coco-7703454122771/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,HIDRANTA 30 MEQ SOLUCION ORAL COCO,FRASCO X 500 ML,0,9050.0
https://www.drogueriascolsubsidio.com/pax-forte-capsula-blanda-7703202200676/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,PAX FORTE CAPSULA BLANDA,CAJA X 10 CAP,0,17050.0
https://www.drogueriascolsubsidio.com/vaselina-pura-usp-7707231002829/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VASELINA PURA USP,CAJA X 50 G,0,3050.0
https://www.drogueriascolsubsidio.com/vaselina-pura-usp-7707231002270/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VASELINA PURA USP,POTE X 460 G,0,11050.0
https://www.drogueriascolsubsidio.com/noraver-solucion-bucal-cereza-7702057049782/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,NORAVER SOLUCIÓN BUCAL CEREZA,FRASCO X 120ML,0,25350.0
https://www.drogueriascolsubsidio.com/aceite-ricino-7707231003246/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ACEITE RICINO,FRASCO X 250 ML,0,8900.0
https://www.drogueriascolsubsidio.com/sulfato-de-magnesia-7707231002102/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,SULFATO DE MAGNESIA,CAJA X 400 G,0,3450.0
https://www.drogueriascolsubsidio.com/multiflora-1-g-polvo-5027314503688/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,MULTIFLORA 1 G POLVO,CAJA X 6 SACHET,53600.0,37520.0
https://www.drogueriascolsubsidio.com/gaviscon-doble-accion-sachet-sabor-menta-7702626211770/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GAVISCON DOBLE ACCION SACHET SABOR MENTA,CAJA X 12 SACHET,0,25400.0
https://www.drogueriascolsubsidio.com/gasa-no-tejida-esteril-4x4-pulgadas-7707228364619/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GASA NO TEJIDA ESTERIL 4X4 PULGADAS,CAJA X 24 UN,0,9150.0
https://www.drogueriascolsubsidio.com/gasa-no-tejida-esteril-3x3-pulgadas-7707228360475/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GASA NO TEJIDA ESTERIL 3X3 PULGADAS,CAJA X 12 SOB,0,7200.0
https://www.drogueriascolsubsidio.com/gasa-no-tejida-esteril-3x3-pulgadas-7707228360475/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GASA NO TEJIDA ESTERIL 3X3 PULGADAS,CAJA X 12 SOB,0,7200.0
https://www.drogueriascolsubsidio.com/gasa-tejida-esteril-3x3-pulgadas-7707228360543/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,GASA TEJIDA ESTERIL 3X3 PULGADAS,CAJA X 6 SOB,0,7700.0
https://www.drogueriascolsubsidio.com/7702057073930tecnoquimicasbienestar-digestivomedicamentosleche-de-magnesia-mkmagnesio-hidroxido-7702057073930/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,LECHE DE MAGNESIA MK,FRASCO X 120 ML,0,5500.0
https://www.drogueriascolsubsidio.com/alcohol-antiseptico-mk-7702057075101/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ALCOHOL ANTISEPTICO MK,FRASCO X 700 ML,0,5200.0
https://www.drogueriascolsubsidio.com/oferta-alka-seltzer-tableta-efervescente-precio-especial-7702123006763/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,OFERTA ALKA-SELTZER TABLETA EFERVESCENTE PRECIO ESPECIAL,CAJA X 14 TAB,0,13100.0
https://www.drogueriascolsubsidio.com/oferta-algodon-mk-pomos-gratis-algodon-x-20g-7702057079352/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,OFERTA ALGODÓN MK POMOS GRATIS ALGODÓN X 20G,BOLSA X 60 G,0,2580.0
https://www.drogueriascolsubsidio.com/oferta-vick-vaporub-50gramos-unguento-7500435151184/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,OFERTA-VICK VAPORUB 50GRAMOS UNGUENTO,FRASCO X 50 G,0,22450.0
https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-maracuya-7501125184864/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ELECTROLIT SOLUCIÓN ORAL MARACUYA,FRASCO X 625 ML,6400.0,5248.0
https://www.drogueriascolsubsidio.com/bonfiest-plus-polvo-efervescente-7702057802431/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,BONFIEST PLUS POLVO EFERVESCENTE,CAJA X 6 SOB,0,15050.0
https://www.drogueriascolsubsidio.com/pax-dia-granulado-7706263200616/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,PAX DIA GRANULADO,BLISTER X 1 UN,0,1844.0
https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-uva-solucion-oral-7702057013547/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,HIDRAPLUS 45 MEQ CON ZINC UVA SOLUCION ORAL,CAJA X 4 SOB,0,11300.0
https://www.drogueriascolsubsidio.com/esparadrapo-medical-tape-carrete-rollo-4x5-yardas-7707228410095/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ESPARADRAPO MEDICAL TAPE CARRETE ROLLO 4X5 YARDAS,UNIDAD,0,15200.0
https://www.drogueriascolsubsidio.com/7707270363615protexalgodon-curas-gasas-y-vendasmedicamentosvenda-elastica-medispo-4x5-yardas-7707270363615/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,VENDA ELASTICA MEDISPO 4X5 YARDAS,UNIDAD,0,2050.0
https://www.drogueriascolsubsidio.com/pepsamar-plus-suspension-oral-7706263003026/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,PEPSAMAR PLUS SUSPENSION ORAL,FRASCO X 150 ML,0,16850.0
https://www.drogueriascolsubsidio.com/x-ray-gel-topico-650240000027/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,XRAY GEL INFLAMACIÓN 30 G,TUBO X 30 G,0,20050.0
https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-uva-7501125176548/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ELECTROLIT SOLUCIÓN ORAL UVA,FRASCO X 625 ML,6400.0,5248.0
https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-fresa-kiwi-7501125176531/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ELECTROLIT SOLUCIÓN ORAL FRESA-KIWI,FRASCO X 625 ML,6400.0,5248.0
https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-naranja-mandarina-7501125176500/p,https://www.drogueriascolsubsidio.com/medicamentos/venta-libre,2021-10-15,23:01:54,ELECTROLIT SOLUCIÓN ORAL NARANJA-MANDARINA,FRASCO X 625 ML,6400.0,5248.0
