,product_url,scraping_date,scraping_time,title,presentation,full_price,final_price
68,https://www.drogueriascolsubsidio.com/esparadrapo-medical-tape-carrete-rollo-4x5-yardas-7707228410095/p,2021-10-04,18:01:45,ESPARADRAPO MEDICAL TAPE CARRETE ROLLO 4X5 YARDAS,UNIDAD,0,15200.0
69,https://www.drogueriascolsubsidio.com/pepsamar-plus-suspension-oral-7706263003026/p,2021-10-04,18:01:45,PEPSAMAR PLUS SUSPENSION ORAL,FRASCO X 150 ML,0,16850.0
70,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-uva-7501125176548/p,2021-10-04,18:01:45,ELECTROLIT SOLUCIÓN ORAL UVA,FRASCO X 625 ML,6400.0,5248.0
71,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-fresa-kiwi-7501125176531/p,2021-10-04,18:01:45,ELECTROLIT SOLUCIÓN ORAL FRESA-KIWI,FRASCO X 625 ML,6400.0,5248.0
72,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-naranja-mandarina-7501125176500/p,2021-10-04,18:01:45,ELECTROLIT SOLUCIÓN ORAL NARANJA-MANDARINA,FRASCO X 625 ML,6400.0,5248.0
73,https://www.drogueriascolsubsidio.com/electrolit-solucion-oral-fresa-7501125176470/p,2021-10-04,18:01:45,ELECTROLIT SOLUCIÓN ORAL FRESA,FRASCO X 625 ML,6400.0,5248.0
74,https://www.drogueriascolsubsidio.com/electrolit-manzana-suero-rehidratante-solucion-7501125176494/p,2021-10-04,18:01:45,ELECTROLIT MANZANA SUERO REHIDRATANTE SOLUCIÓN,FRASCO X 625 ML,6400.0,5248.0
75,https://www.drogueriascolsubsidio.com/nene-dent-gotas-7702418000414/p,2021-10-04,18:01:45,NENE-DENT GOTAS,FRASCO X 10 ML,0,19800.0
76,https://www.drogueriascolsubsidio.com/ibuflash-ultra-forte-400-mg65-mg-capsula-blanda-7702057931094/p,2021-10-04,18:01:45,IBUFLASH ULTRA FORTE 400 MG/65 MG CAPSULA BLANDA,CAJA X 8 CAP,0,11750.0
77,https://www.drogueriascolsubsidio.com/sevedol-tense-tableta-recubierta-7702870072899/p,2021-10-04,18:01:45,SEVEDOL TENSE TABLETA RECUBIERTA,CAJA X 12 TAB,0,17750.0
78,https://www.drogueriascolsubsidio.com/cureband-cinta-quirurgica-microporoso-blanco-1-x-5-yardas-7702057644611/p,2021-10-04,18:01:45,"CUREBAND CINTA QUIRURGICA MICROPOROSO BLANCO 1"" X 5 YARDAS",UNIDAD,0,18850.0
79,https://www.drogueriascolsubsidio.com/noxpirin-plus-capsula-dura-7707355053349/p,2021-10-04,18:01:45,NOXPIRIN PLUS CAPSULA DURA,CAJA X 6 CAP,6350.0,5397.0
80,https://www.drogueriascolsubsidio.com/noxpirin-quickgels-capsula-blanda-7707355054315/p,2021-10-04,18:01:45,NOXPIRIN QUICKGELS CÁPSULA BLANDA,CAJA X 10 CAPSULAS,0,16100.0
81,https://www.drogueriascolsubsidio.com/durafex-250-mg-capsula-blanda-7702057100179/p,2021-10-04,18:01:45,DURAFEX 250 MG CAPSULA BLANDA,BLISTER X 2 CAP,0,3411.0
82,https://www.drogueriascolsubsidio.com/7707270363196protexalgodon-curas-gasas-y-vendasmedicamentosvenda-elastica-medispo-2x5-yardas-7707270363196/p,2021-10-04,18:01:45,VENDA ELASTICA MEDISPO 2X5 YARDAS,UNIDAD,0,1400.0
83,https://www.drogueriascolsubsidio.com/enterogermina-plus-suspension-oral-7702771001561/p,2021-10-04,18:01:45,ENTEROGERMINA PLUS SUSPENSION ORAL,FRASCO X 5 ML,59200.0,47360.0
84,https://www.drogueriascolsubsidio.com/gaviscon-doble-accion-suspension-oral-sabor-menta-7702626211794/p,2021-10-04,18:01:45,GAVISCON DOBLE ACCION SUSPENSION ORAL SABOR MENTA,FRASCO X 300 ML,60100.0,48080.0
85,https://www.drogueriascolsubsidio.com/benzirin-verde-015-g-spray-bucal-7702057018054/p,2021-10-04,18:01:45,BENZIRIN VERDE 0.15 G SPRAY BUCAL,FRASCO X 120 ML,0,40400.0
86,https://www.drogueriascolsubsidio.com/gaviscon-doble-accion-suspension-oral-sabor-menta-7702626211794/p,2021-10-04,18:01:45,GAVISCON DOBLE ACCION SUSPENSION ORAL SABOR MENTA,FRASCO X 300 ML,60100.0,48080.0
87,https://www.drogueriascolsubsidio.com/benzirin-verde-015-g-spray-bucal-7702057018054/p,2021-10-04,18:01:45,BENZIRIN VERDE 0.15 G SPRAY BUCAL,FRASCO X 120 ML,0,40400.0
88,https://www.drogueriascolsubsidio.com/bonfiest-plus-polvo-efervescente-7702057841256/p,2021-10-04,18:01:45,BONFIEST PLUS POLVO EFERVESCENTE,BLISTER X 1 UN,0,2522.0
89,https://www.drogueriascolsubsidio.com/fluzetrin-f-capsula-blanda-7703889155313/p,2021-10-04,18:01:45,FLUZETRIN F CAPSULA BLANDA,CAJA X 10 CAP,0,27250.0
90,https://www.drogueriascolsubsidio.com/benzirin-verde-3mg-tableta-masticable-sabor-eucalipto-7702057012397/p,2021-10-04,18:01:45,BENZIRIN VERDE 3MG TABLETA MASTICABLE SABOR EUCALIPTO,CAJA X 12 TAB,0,19350.0
91,https://www.drogueriascolsubsidio.com/voltaren-emulgel-forte-232--7441145402374/p,2021-10-04,18:01:45,VOLTAREN EMULGEL FORTE 2.32 %,TUBO X 100 G,67400.0,53920.0
92,https://www.drogueriascolsubsidio.com/cureband-cinta-quirurgica-microporoso-piel-1-x-5-yardas-7702057644659/p,2021-10-04,18:01:45,"CUREBAND CINTA QUIRURGICA MICROPOROSO PIEL 1"" X 5 YARDAS",UNIDAD,0,17200.0
93,https://www.drogueriascolsubsidio.com/colik-teens-200-mg-tableta-recubierta-7702870337790/p,2021-10-04,18:01:45,COLIK TEENS 200 MG TABLETA RECUBIERTA,CAJA X 5 TAB,0,4850.0
94,https://www.drogueriascolsubsidio.com/advil-children-uva-tableta-masticable-7702132011642/p,2021-10-04,18:01:45,ADVIL CHILDREN UVA TABLETA MASTICABLE,CAJA X 12 TAB,0,15600.0
95,https://www.drogueriascolsubsidio.com/dristancito-nf-ninos-tableta-masticable-7702132011529/p,2021-10-04,18:01:45,DRISTANCITO NF NIÑOS TABLETA MASTICABLE,CAJA X 6 TAB,0,15700.0
96,https://www.drogueriascolsubsidio.com/parche-leon-hansaplast-7702003459016/p,2021-10-04,18:01:45,PARCHE LEON HANSAPLAST,UNIDAD,0,11050.0
97,https://www.drogueriascolsubsidio.com/7702003009723curas-coverplast-standard-resistentes-al-aguamedicamentosalgodon-curas-gasas-y-vendasbsn-medicalcura-curita-curitas-banda-banditas-tirita-adhesiva-7702003009723/p,2021-10-04,18:01:45,CURAS COVERPLAST STANDARD RESISTENTES AL AGUA,CAJA X 20 UN,0,6150.0
98,https://www.drogueriascolsubsidio.com/apronax-275-mg-tableta-recubierta-7702123005490/p,2021-10-04,18:01:45,APRONAX 275 MG TABLETA RECUBIERTA,CAJA X 8 TAB,0,12800.0
99,https://www.drogueriascolsubsidio.com/asawin-pediatrico-100-mg-tableta-7706263001206/p,2021-10-04,18:01:45,ASAWIN PEDIATRICO 100 MG TABLETA,BLISTER X 10 TAB,0,3710.0
100,https://www.drogueriascolsubsidio.com/cinta-cure-band-microporoso-piel-1x5-yardas-7702136640329/p,2021-10-04,18:01:45,CINTA CURE BAND MICROPOROSO PIEL 1X5 YARDAS,UNIDAD,0,17450.0
101,https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-solucion-oral-manzana-7702057013110/p,2021-10-04,18:01:45,HIDRAPLUS 45 MEQ CON ZINC SOLUCION ORAL MANZANA,FRASCO X 400 ML,0,8050.0
102,https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-solucion-oral-fresa-7702057013073/p,2021-10-04,18:01:45,HIDRAPLUS 45 MEQ CON ZINC SOLUCION ORAL FRESA,FRASCO X 400 ML,0,8100.0
103,https://www.drogueriascolsubsidio.com/hidraplus-45-meq-con-zinc-solucion-oral-uva-7702057013066/p,2021-10-04,18:01:45,HIDRAPLUS 45 MEQ CON ZINC SOLUCION ORAL UVA,FRASCO X 400 ML,0,8000.0
104,https://www.drogueriascolsubsidio.com/locion-de-benjui-7707012300830/p,2021-10-04,18:01:45,LOCION DE BENJUI,FRASCO X 30 ML,0,4750.0
105,https://www.drogueriascolsubsidio.com/benzirin-verde-solucion-bucal-7702057017965/p,2021-10-04,18:01:45,BENZIRIN VERDE SOLUCIÓN BUCAL,FRASCO X 120ML,0,27700.0
106,https://www.drogueriascolsubsidio.com/pedialyte-max-60-con-zinc-uva-solucion-oral-7501033957376/p,2021-10-04,18:01:45,PEDIALYTE MAX 60 CON ZINC UVA SOLUCION ORAL,FRASCO X 500 ML,6450.0,5482.0
107,https://www.drogueriascolsubsidio.com/pedialyte-30-meq-con-zinc-cereza-solucion-oral-7501033959967/p,2021-10-04,18:01:45,PEDIALYTE 30 MEQ CON ZINC CEREZA SOLUCION ORAL,FRASCO X 500 ML,6300.0,5355.0
108,https://www.drogueriascolsubsidio.com/vick-vaporub-unguento-topico-7500435107013/p,2021-10-04,18:01:45,VICK VAPORUB UNGUENTO TOPICO,FRASCO X 50 G,0,15650.0
109,https://www.drogueriascolsubsidio.com/7707397791056-glaxo-consumer-healthcare-garganta-mebucaina-forte-tableta-bucal-sabor-mentagripa-dolor-de-garganta-dolorcetilpiridinio-cloruro-benoxinato-clorhidrato-7707397791056/p,2021-10-04,18:01:45,MEBUCAINA FORTE TABLETA BUCAL SABOR MENTA,CAJA X 10 TAB,0,11950.0
110,https://www.drogueriascolsubsidio.com/oferta-gaviscon-doble-accion-menta-suspension-precio-especial-7707733973269/p,2021-10-04,18:01:45,OFERTA GAVISCON DOBLE ACCIÓN MENTA SUSPENSIÓN PRECIO ESPECIAL,CAJA X 24 SOB,0,44400.0
111,https://www.drogueriascolsubsidio.com/cura-leukoplast-estandar-color-piel-7707331803722/p,2021-10-04,18:01:45,CURA LEUKOPLAST ESTANDAR COLOR PIEL,CAJA X 10 UN,0,2000.0
112,https://www.drogueriascolsubsidio.com/oferta-leche-magnesia-original-precio-especial-7707859320954/p,2021-10-04,18:01:45,OFERTA LECHE MAGNESIA ORIGINAL PRECIO ESPECIAL,FRASCO X 360 ML,0,19150.0
113,https://www.drogueriascolsubsidio.com/pedialyte-max-60-con-zinc-solucion-oral-fresa-7501033961557/p,2021-10-04,18:01:45,PEDIALYTE MAX 60 CON ZINC SOLUCIÓN ORAL FRESA,FCO X 500ML,6650.0,5652.0
114,https://www.drogueriascolsubsidio.com/oferta-leche-magnesia-original-precio-especial-7707859320954/p,2021-10-04,18:01:45,OFERTA LECHE MAGNESIA ORIGINAL PRECIO ESPECIAL,FRASCO X 360 ML,0,19150.0
115,https://www.drogueriascolsubsidio.com/pedialyte-max-60-con-zinc-solucion-oral-fresa-7501033961557/p,2021-10-04,18:01:45,PEDIALYTE MAX 60 CON ZINC SOLUCIÓN ORAL FRESA,FCO X 500ML,6650.0,5652.0
116,https://www.drogueriascolsubsidio.com/dolex-gripa-tableta-7451079001543/p,2021-10-04,18:01:45,DOLEX GRIPA TABLETA,CAJA X 12 TAB,0,11550.0
117,https://www.drogueriascolsubsidio.com/dolex-activgel-500mg-capsula-blanda-7703363006100/p,2021-10-04,18:01:45,DOLEX ACTIVGEL 500MG CÁPSULA BLANDA,FRASCO X 24 CAP,0,25750.0
118,https://www.drogueriascolsubsidio.com/nasogel-gel-spray-705928045309/p,2021-10-04,18:01:45,NASOGEL GEL SPRAY,FRASCO X 30 ML,64650.0,51720.0
119,https://www.drogueriascolsubsidio.com/hydro-solution-solucion-limpiadora-7702057707620/p,2021-10-04,18:01:45,HYDRO SOLUTION SOLUCION LIMPIADORA,FRASCO X 360 ML,0,33550.0
120,https://www.drogueriascolsubsidio.com/dolex-ninos-suspension-oral-7501043130769/p,2021-10-04,18:01:45,DOLEX NIÑOS SUSPENSIÓN ORAL,FRASCO X 120 ML,0,17750.0
121,https://www.drogueriascolsubsidio.com/pastillas-vick-drops-cereza-7501001305758/p,2021-10-04,18:01:45,PASTILLAS VICK DROPS CEREZA,SOBRE X 5 UND,0,1800.0
122,https://www.drogueriascolsubsidio.com/lasonil-active-gel-7707351592873/p,2021-10-04,18:01:45,LASONIL ACTIVE GEL,TUBO X 30 G,0,40300.0
123,https://www.drogueriascolsubsidio.com/cinta-microporosa-supreme-piel-12x5-yardas-7707270369471/p,2021-10-04,18:01:45,CINTA MICROPOROSA SUPREME PIEL 1/2X5 YARDAS,UNIDAD,0,1600.0
124,https://www.drogueriascolsubsidio.com/cinta-microporosa-supreme-piel-1x5-yardas-7707270368528/p,2021-10-04,18:01:45,CINTA MICROPOROSA SUPREME PIEL 1X5 YARDAS,UNIDAD,0,3450.0
125,https://www.drogueriascolsubsidio.com/micropore-piel-48mm-x-5m-7702098036062/p,2021-10-04,18:01:45,MICROPORE PIEL 48MM X 5M,UNIDAD,55650.0,44520.0
126,https://www.drogueriascolsubsidio.com/kids-acetaminofen-100-mgml-solucion-oral-7705959885458/p,2021-10-04,18:01:45,KIDS ACETAMINOFEN 100 MG/ML SOLUCION ORAL,FRASCO X 30 ML,0,8250.0
